2024-06-10 02:25:26,703.bbq_monitoring.INFO ==================================================
2024-06-10 02:25:26,703.bbq_monitoring.INFO Today is 2024-06-10 at 02:25 AM
2024-06-10 02:25:26,703.bbq_monitoring.INFO Running on: nt Windows 10
2024-06-10 02:25:26,704.bbq_monitoring.INFO Python version:  3.9.16
2024-06-10 02:25:26,704.bbq_monitoring.INFO Python path: D:\Master's Data Analytics\Courses\44671 Streaming Data\Module 5\streaming-05-smart-smoker\.venv
2024-06-10 02:25:26,705.bbq_monitoring.INFO Working dir: D:\Master's Data Analytics\Courses\44671 Streaming Data\Module 5\streaming-05-smart-smoker
2024-06-10 02:25:26,705.bbq_monitoring.INFO ==================================================
2024-06-10 02:25:29,763.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:12, 236
2024-06-10 02:25:29,763.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:12, 159
2024-06-10 02:25:29,763.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:12, 159
2024-06-10 02:25:29,764.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:12, 150.8
2024-06-10 02:25:29,764.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:12, 150.8
2024-06-10 02:25:29,764.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:13, 235.9
2024-06-10 02:25:29,764.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:13, 235.9
2024-06-10 02:25:29,765.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:13, 159.1
2024-06-10 02:25:29,765.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:13, 159.1
2024-06-10 02:25:29,766.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:13, 150.9
2024-06-10 02:25:29,766.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:13, 150.9
2024-06-10 02:25:29,766.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:14, 236.6
2024-06-10 02:25:29,767.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:14, 236.6
2024-06-10 02:25:29,767.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:14, 159.2
2024-06-10 02:25:29,767.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:14, 159.2
2024-06-10 02:25:29,767.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:14, 151
2024-06-10 02:25:29,768.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:14, 151
2024-06-10 02:25:29,768.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:15, 237.7
2024-06-10 02:25:29,768.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:15, 237.7
2024-06-10 02:25:29,768.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:15, 159.3
2024-06-10 02:25:29,769.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:15, 159.3
2024-06-10 02:25:29,769.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:15, 151.1
2024-06-10 02:25:29,769.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:15, 151.1
2024-06-10 02:25:29,769.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:16, 237.4
2024-06-10 02:25:29,770.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:16, 237.4
2024-06-10 02:25:29,770.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:16, 159.4
2024-06-10 02:25:29,770.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:16, 159.4
2024-06-10 02:25:29,771.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:16, 151.2
2024-06-10 02:25:29,771.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:16, 151.2
2024-06-10 02:25:29,772.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:17, 234.1
2024-06-10 02:25:29,773.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:17, 234.1
2024-06-10 02:25:29,774.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:17, 159.5
2024-06-10 02:25:29,774.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:17, 159.5
2024-06-10 02:25:29,774.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:17, 151.3
2024-06-10 02:25:29,774.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:17, 151.3
2024-06-10 02:25:29,775.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:18, 231.9
2024-06-10 02:25:29,775.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:18, 231.9
2024-06-10 02:25:29,775.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:18, 159.6
2024-06-10 02:25:29,775.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:18, 159.6
2024-06-10 02:25:29,776.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:18, 151.3
2024-06-10 02:25:29,776.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:18, 151.3
2024-06-10 02:25:29,776.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:19, 229.9
2024-06-10 02:25:29,776.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:19, 229.9
2024-06-10 02:25:29,777.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:19, 159.7
2024-06-10 02:25:29,777.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:19, 159.7
2024-06-10 02:25:29,777.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:19, 151.4
2024-06-10 02:25:29,777.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:19, 151.4
2024-06-10 02:25:29,778.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:20, 229.9
2024-06-10 02:25:29,778.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:20, 229.9
2024-06-10 02:25:29,778.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:20, 159.8
2024-06-10 02:25:29,778.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:20, 159.8
2024-06-10 02:25:29,779.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:20, 151.5
2024-06-10 02:25:29,779.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:20, 151.5
2024-06-10 02:25:29,779.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:21, 229.7
2024-06-10 02:25:29,780.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:21, 229.7
2024-06-10 02:25:29,780.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:21, 159.9
2024-06-10 02:25:29,780.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:21, 159.9
2024-06-10 02:25:29,780.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:21, 151.5
2024-06-10 02:25:29,781.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:21, 151.5
2024-06-10 02:25:29,781.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:22, 228.2
2024-06-10 02:25:29,781.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:22, 228.2
2024-06-10 02:25:29,781.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:22, 159.9
2024-06-10 02:25:29,782.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:22, 159.9
2024-06-10 02:25:29,782.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:22, 151.6
2024-06-10 02:25:29,782.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:22, 151.6
2024-06-10 02:25:29,782.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:23, 228.5
2024-06-10 02:25:29,783.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:23, 228.5
2024-06-10 02:25:29,783.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:23, 160
2024-06-10 02:25:29,783.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:23, 160
2024-06-10 02:25:29,783.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:23, 151.7
2024-06-10 02:25:29,784.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:23, 151.7
2024-06-10 02:25:29,784.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:24, 228
2024-06-10 02:25:29,784.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:24, 228
2024-06-10 02:25:29,784.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:24, 160.1
2024-06-10 02:25:29,785.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:24, 160.1
2024-06-10 02:25:29,785.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:24, 151.7
2024-06-10 02:25:29,785.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:24, 151.7
2024-06-10 02:25:29,785.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:25, 226.5
2024-06-10 02:25:29,786.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:25, 226.5
2024-06-10 02:25:29,786.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:25, 160.1
2024-06-10 02:25:29,786.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:25, 160.1
2024-06-10 02:25:29,786.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:25, 151.8
2024-06-10 02:25:29,787.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:25, 151.8
2024-06-10 02:25:29,787.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:26, 227.1
2024-06-10 02:25:29,787.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:26, 227.1
2024-06-10 02:25:29,788.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:26, 160.2
2024-06-10 02:25:29,788.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:26, 160.2
2024-06-10 02:25:29,789.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:26, 151.9
2024-06-10 02:25:29,789.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:26, 151.9
2024-06-10 02:25:29,789.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:27, 227.2
2024-06-10 02:25:29,790.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:27, 227.2
2024-06-10 02:25:29,790.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:27, 160.2
2024-06-10 02:25:29,790.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:27, 160.2
2024-06-10 02:25:29,790.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:27, 151.9
2024-06-10 02:25:29,791.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:27, 151.9
2024-06-10 02:25:29,791.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:28, 226.9
2024-06-10 02:25:29,791.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:28, 226.9
2024-06-10 02:25:29,791.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:28, 160.3
2024-06-10 02:25:29,792.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:28, 160.3
2024-06-10 02:25:29,792.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:28, 152
2024-06-10 02:25:29,792.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:28, 152
2024-06-10 02:25:29,793.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:29, 227.4
2024-06-10 02:25:29,793.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:29, 227.4
2024-06-10 02:25:29,793.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:29, 160.3
2024-06-10 02:25:29,793.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:29, 160.3
2024-06-10 02:25:29,794.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:29, 152
2024-06-10 02:25:29,794.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:29, 152
2024-06-10 02:25:29,794.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:30, 228.4
2024-06-10 02:25:29,794.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:30, 228.4
2024-06-10 02:25:29,795.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:30, 160.3
2024-06-10 02:25:29,795.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:30, 160.3
2024-06-10 02:25:29,795.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:30, 152.1
2024-06-10 02:25:29,795.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:30, 152.1
2024-06-10 02:25:29,796.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:31, 229.6
2024-06-10 02:25:29,796.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:31, 229.6
2024-06-10 02:25:29,796.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:31, 160.3
2024-06-10 02:25:29,796.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:31, 160.3
2024-06-10 02:25:29,797.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:31, 152.1
2024-06-10 02:25:29,797.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:31, 152.1
2024-06-10 02:25:29,797.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:32, 230.7
2024-06-10 02:25:29,797.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:32, 230.7
2024-06-10 02:25:29,798.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:32, 160.3
2024-06-10 02:25:29,798.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:32, 160.3
2024-06-10 02:25:29,798.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:32, 152.2
2024-06-10 02:25:29,798.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:32, 152.2
2024-06-10 02:25:29,799.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:33, 230.9
2024-06-10 02:25:29,799.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:33, 230.9
2024-06-10 02:25:29,799.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:33, 160.4
2024-06-10 02:25:29,799.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:33, 160.4
2024-06-10 02:25:29,800.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:33, 152.2
2024-06-10 02:25:29,800.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:33, 152.2
2024-06-10 02:25:29,800.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:34, 231.5
2024-06-10 02:25:29,800.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:34, 231.5
2024-06-10 02:25:29,801.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:34, 160.4
2024-06-10 02:25:29,801.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:34, 160.4
2024-06-10 02:25:29,801.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:34, 152.3
2024-06-10 02:25:29,801.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:34, 152.3
2024-06-10 02:25:29,802.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:35, 232.5
2024-06-10 02:25:29,802.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:35, 232.5
2024-06-10 02:25:29,802.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:35, 160.4
2024-06-10 02:25:29,802.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:35, 160.4
2024-06-10 02:25:29,803.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:35, 152.3
2024-06-10 02:25:29,803.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:35, 152.3
2024-06-10 02:25:29,803.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:36, 232
2024-06-10 02:25:29,804.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:36, 232
2024-06-10 02:25:29,804.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:36, 160.5
2024-06-10 02:25:29,804.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:36, 160.5
2024-06-10 02:25:29,805.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:36, 152.3
2024-06-10 02:25:29,805.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:36, 152.3
2024-06-10 02:25:29,806.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:37, 232.5
2024-06-10 02:25:29,806.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:37, 232.5
2024-06-10 02:25:29,807.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:37, 160.5
2024-06-10 02:25:29,807.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:37, 160.5
2024-06-10 02:25:29,807.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:37, 152.4
2024-06-10 02:25:29,807.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:37, 152.4
2024-06-10 02:25:29,808.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:38, 235.1
2024-06-10 02:25:29,808.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:38, 235.1
2024-06-10 02:25:29,808.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:38, 160.5
2024-06-10 02:25:29,808.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:38, 160.5
2024-06-10 02:25:29,809.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:38, 152.4
2024-06-10 02:25:29,809.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:38, 152.4
2024-06-10 02:25:29,809.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:39, 236.1
2024-06-10 02:25:29,809.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:39, 236.1
2024-06-10 02:25:29,810.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:39, 160.6
2024-06-10 02:25:29,810.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:39, 160.6
2024-06-10 02:25:29,810.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:39, 152.4
2024-06-10 02:25:29,810.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:39, 152.4
2024-06-10 02:25:29,811.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:40, 237.5
2024-06-10 02:25:29,811.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:40, 237.5
2024-06-10 02:25:29,811.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:40, 160.6
2024-06-10 02:25:29,811.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:40, 160.6
2024-06-10 02:25:29,812.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:40, 152.5
2024-06-10 02:25:29,812.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:40, 152.5
2024-06-10 02:25:29,812.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:41, 237.6
2024-06-10 02:25:29,812.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:41, 237.6
2024-06-10 02:25:29,813.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:41, 160.6
2024-06-10 02:25:29,813.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:41, 160.6
2024-06-10 02:25:29,813.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:41, 152.5
2024-06-10 02:25:29,813.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:41, 152.5
2024-06-10 02:25:29,814.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:42, 238.7
2024-06-10 02:25:29,814.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:42, 238.7
2024-06-10 02:25:29,814.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:42, 160.7
2024-06-10 02:25:29,815.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:42, 160.7
2024-06-10 02:25:29,815.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:42, 152.5
2024-06-10 02:25:29,815.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:42, 152.5
2024-06-10 02:25:29,815.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:43, 238.6
2024-06-10 02:25:29,816.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:43, 238.6
2024-06-10 02:25:29,816.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:43, 160.7
2024-06-10 02:25:29,816.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:43, 160.7
2024-06-10 02:25:29,816.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:43, 152.6
2024-06-10 02:25:29,817.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:43, 152.6
2024-06-10 02:25:29,817.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:44, 239.5
2024-06-10 02:25:29,817.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:44, 239.5
2024-06-10 02:25:29,817.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:44, 160.7
2024-06-10 02:25:29,818.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:44, 160.7
2024-06-10 02:25:29,818.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:44, 152.6
2024-06-10 02:25:29,818.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:44, 152.6
2024-06-10 02:25:29,818.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:45, 239.4
2024-06-10 02:25:29,819.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:45, 239.4
2024-06-10 02:25:29,819.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:45, 160.8
2024-06-10 02:25:29,819.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:45, 160.8
2024-06-10 02:25:29,819.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:45, 152.6
2024-06-10 02:25:29,820.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:45, 152.6
2024-06-10 02:25:29,820.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:46, 239.5
2024-06-10 02:25:29,820.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:46, 239.5
2024-06-10 02:25:29,821.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:46, 160.8
2024-06-10 02:25:29,821.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:46, 160.8
2024-06-10 02:25:29,821.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:46, 152.6
2024-06-10 02:25:29,822.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:46, 152.6
2024-06-10 02:25:29,823.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:47, 240
2024-06-10 02:25:29,823.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:47, 240
2024-06-10 02:25:29,824.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:47, 160.9
2024-06-10 02:25:29,824.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:47, 160.9
2024-06-10 02:25:29,824.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:47, 152.7
2024-06-10 02:25:29,824.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:47, 152.7
2024-06-10 02:25:29,825.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:48, 241.1
2024-06-10 02:25:29,825.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:48, 241.1
2024-06-10 02:25:29,825.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:48, 160.9
2024-06-10 02:25:29,825.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:48, 160.9
2024-06-10 02:25:29,826.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:48, 152.7
2024-06-10 02:25:29,826.bbq_monitoring.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:48, 152.7
2024-06-10 02:25:29,826.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:49, 241.3
2024-06-10 02:25:29,826.bbq_monitoring.INFO [X] Sent message to queue 01-smoker: 5/22/2021 17:49, 241.3
2024-06-10 02:25:29,827.bbq_monitoring.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:49, 160.9
